MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,Remodeled,TotalBathrooms,OverallQualCond,TotalPorchSF,LotFrontageRatio,PricePerSF,TimeSinceRemodel
SC120,RL,60.0,7313.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561.0,0.0,0.0,1561.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,556.0,TA,TA,Y,203.0,47.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2007.0,WD,Normal,277500.0,3122.0,2.0,0,3.0,14.0,47.0,0.008204567209079722,88.88532991672005,2.0
SC60,RL,108.0,13418.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,1980.0,Fin,3.0,691.0,TA,TA,Y,113.0,32.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2006.0,WD,Normal,309000.0,3569.0,2.0,1,3.5,13.0,32.0,0.008048889551348934,86.57887363407117,1.0
SC20,RL,112.0,10859.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1994.0,1995.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097.0,0.0,0.0,1097.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,672.0,TA,TA,Y,392.0,64.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,WD,Normal,145000.0,2194.0,15.0,1,1.5,10.0,64.0,0.010314025232526015,66.08933454876937,14.0
SC20,RL,74.0,8532.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1990.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297.0,0.0,0.0,1297.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2009.0,WD,Normal,153000.0,2594.0,55.0,1,1.0,11.0,0.0,0.008673230192217534,58.982266769468005,19.0
SC20,RL,68.0,7922.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1953.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731.0,Unf,0.0,326.0,1057.0,GasA,TA,Y,SBrkr,1057.0,0.0,0.0,1057.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,246.0,TA,TA,Y,0.0,52.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2010.0,WD,Abnorml,109000.0,2114.0,57.0,1,2.0,12.0,52.0,0.008583690987124463,51.561021759697255,3.0
SC90,RL,65.0,6040.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4.0,5.0,1955.0,1955.0,Gable,CompShg,AsbShng,Plywood,BrkFace,0.0,TA,TA,PConc,No,No,No,No,0.0,No,0.0,0.0,991.5,GasA,TA,N,SBrkr,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0,2.0,1.0,Fa,6.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,WD,AdjLand,82000.0,2143.5,53.0,0,2.0,9.0,0.0,0.01076158940397351,38.25519010963378,53.0
SC20,RL,84.0,8658.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1965.0,1965.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,440.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,GdWo,No,0.0,Dec,2006.0,WD,Abnorml,160000.0,2412.0,41.0,0,2.0,11.0,25.0,0.009702009702009701,66.33499170812604,41.0
SC20,RL,115.0,16905.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5.0,6.0,1959.0,1959.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328.0,0.0,0.0,1328.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,2.0,Gd,Attchd,1980.0,RFn,1.0,308.0,TA,TA,P,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,170000.0,2678.0,48.0,0,1.5,11.0,25.0,0.006802721088435374,63.48020911127707,48.0
SC85,RL,0.0,9180.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5.0,7.0,1983.0,1983.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747.0,LwQ,0.0,0.0,840.0,GasA,Gd,Y,SBrkr,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,504.0,TA,Gd,Y,240.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Dec,2007.0,WD,Normal,144000.0,1724.0,24.0,0,2.0,12.0,0.0,0.0,83.52668213457076,24.0
SC20,RL,0.0,9200.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1975.0,1980.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280.0,BLQ,0.0,167.0,938.0,GasA,TA,Y,SBrkr,938.0,0.0,0.0,938.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,308.0,TA,TA,Y,145.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jul,2008.0,WD,Normal,130250.0,1876.0,33.0,1,2.0,11.0,0.0,0.0,69.42963752665246,28.0
SC20,RL,70.0,7945.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1959.0,1959.0,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,0.0,465.0,1150.0,GasA,Ex,Y,SBrkr,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,RFn,1.0,300.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2006.0,WD,Normal,141000.0,2300.0,47.0,0,2.0,11.0,0.0,0.00881057268722467,61.30434782608695,47.0
SC120,RL,61.0,7658.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,576.0,TA,TA,Y,196.0,82.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Feb,2010.0,WD,Normal,319900.0,3504.0,5.0,0,3.0,14.0,82.0,0.007965526247061896,91.29566210045662,5.0
SC50,RL,48.0,12822.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351.0,Unf,0.0,83.0,1434.0,GasA,Ex,Y,SBrkr,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,1.0,Ex,Attchd,1980.0,RFn,2.0,670.0,TA,TA,Y,168.0,43.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2009.0,WD,Abnorml,239686.0,3583.0,6.0,0,2.5,12.0,43.0,0.003743565746373421,66.89533910131175,6.0
SC20,FV,84.0,11096.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,476.75,1656.0,GasA,Ex,Y,SBrkr,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,3.0,826.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,249700.0,3312.0,1.0,0,2.0,13.0,25.0,0.007570295602018745,75.39251207729468,1.0
SC190,RM,33.0,4456.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4.0,5.0,1920.0,2008.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Gd,Y,SBrkr,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,8.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,New,Partial,113000.0,2188.0,89.0,1,2.0,9.0,0.0,0.007405745062836625,51.645338208409505,1.0
SC20,RL,66.0,7742.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,7.0,1966.0,1966.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,Unf,1.0,386.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jan,2007.0,WD,Normal,127000.0,1910.0,41.0,0,2.0,12.0,0.0,0.008524928958925343,66.49214659685863,41.0
SC60,RL,0.0,13869.0,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,6.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182.0,Unf,0.0,612.0,794.0,GasA,Gd,Y,SBrkr,794.0,676.0,0.0,1470.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,388.0,TA,TA,Y,0.0,75.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2007.0,WD,Normal,177000.0,2264.0,10.0,0,2.0,12.0,75.0,0.0,78.18021201413427,10.0
SC50,RM,52.0,6240.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,6.0,1934.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0.0,1176.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1980.0,Unf,2.0,528.0,TA,TA,Y,112.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,Shed,0.0,Sep,2006.0,WD,Normal,114500.0,1992.0,72.0,1,1.0,12.0,0.0,0.008333333333333333,57.47991967871486,56.0
SC90,RM,110.0,8472.0,Grvl,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104.0,GLQ,0.0,0.0,816.0,GasA,TA,N,SBrkr,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,No,CarPort,1980.0,Unf,2.0,516.0,TA,TA,Y,106.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2010.0,WD,Normal,110000.0,1632.0,47.0,0,2.0,10.0,0.0,0.012983947119924457,67.40196078431373,47.0
SC20,RL,68.0,9478.5,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9.0,5.0,1981.0,1987.0,Gable,WdShngl,WdShing,Wd Shng,BrkFace,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,383.5,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,3.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,894.0,TA,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Nov,2006.0,WD,Normal,163000.0,3684.0,25.0,1,2.5,14.0,72.0,0.007174130927889434,44.245385450597176,19.0
SC80,RL,60.0,7134.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,TA,Detchd,1980.0,Unf,2.0,572.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Feb,2007.0,WD,Normal,130000.0,1744.0,52.0,0,1.0,10.0,50.0,0.008410428931875526,74.54128440366972,52.0
SC20,RL,100.0,10175.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1964.0,1964.0,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,Gd,Y,SBrkr,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,WD,Normal,180500.0,2850.0,44.0,0,2.0,11.0,0.0,0.009828009828009828,63.333333333333336,44.0
SC160,FV,24.0,2645.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,321.0,970.0,GasA,Ex,Y,SBrkr,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,480.0,TA,TA,Y,115.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2009.0,WD,Abnorml,172500.0,2709.0,10.0,1,3.5,13.0,0.0,0.009073724007561436,63.67663344407531,9.0
SC60,RL,89.0,11645.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,565.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2006.0,WD,Normal,196500.0,2580.0,2.0,0,2.5,12.0,70.0,0.007642765135251181,76.16279069767442,2.0
SC60,RL,66.0,13682.0,Pave,Grvl,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1410.0,1410.0,GasA,Ex,Y,SBrkr,1426.0,1519.0,0.0,1464.0,0.0,0.0,3.0,1.0,3.0,1.0,Gd,10.0,Typ,1.0,Gd,BuiltIn,1980.0,Fin,3.0,641.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2006.0,New,Partial,163000.0,2874.0,0.0,0,3.5,15.0,0.0,0.004823856161379915,56.71537926235212,0.0
SC20,RL,60.0,7200.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,7.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632.0,Unf,0.0,148.0,780.0,GasA,Ex,Y,SBrkr,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,352.0,TA,TA,Y,196.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Jan,2008.0,WD,Normal,124900.0,1560.0,36.0,0,1.0,12.0,0.0,0.008333333333333333,80.06410256410257,36.0
SC20,RL,63.0,13072.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,Ex,Y,SBrkr,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2006.0,New,Partial,158000.0,2316.0,2.0,0,2.5,11.0,50.0,0.004819461444308446,68.22107081174438,2.0
SC75,RM,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5.0,7.0,1920.0,1996.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,530.0,GasA,TA,N,SBrkr,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,288.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2007.0,WD,Normal,101000.0,1641.0,87.0,1,1.0,12.0,0.0,0.008333333333333333,61.5478366849482,11.0
SC120,RL,44.0,6442.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2007.0,WD,Normal,202500.0,2740.0,1.0,0,2.0,13.0,49.0,0.006830176963675877,73.9051094890511,1.0
SC70,RM,50.0,10300.0,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7.0,6.0,1921.0,1950.0,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,9.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,480.0,TA,TA,Y,12.0,11.0,0.0,0.0,0.0,0.0,No,GdPrv,No,0.0,Apr,2010.0,WD,Normal,140000.0,2286.0,89.0,1,2.0,13.0,11.0,0.0048543689320388345,61.24234470691164,60.0
SC60,RL,0.0,9375.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,Unf,0.0,318.0,1057.0,GasA,Ex,Y,SBrkr,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,645.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,No,GdPrv,No,0.0,Feb,2009.0,WD,Normal,219500.0,3091.0,12.0,1,3.5,12.0,36.0,0.0,71.01261727596247,11.0
SC60,RL,76.0,9591.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,1980.0,RFn,3.0,852.0,TA,TA,Y,192.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2007.0,WD,Normal,317000.0,3616.0,3.0,1,2.5,13.0,25.0,0.007924095506203733,87.66592920353982,2.0
SC20,RL,0.0,9478.5,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7.0,5.0,1970.0,1989.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912.0,Unf,0.0,1035.0,991.5,GasA,TA,Y,SBrkr,1087.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Min1,1.0,Gd,Attchd,1980.0,RFn,2.0,576.0,TA,TA,Y,301.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2010.0,WD,Normal,180000.0,3198.5,40.0,1,3.0,12.0,0.0,0.0,56.27637955291543,21.0
SC20,RL,72.0,10665.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,Y,SBrkr,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,558.0,TA,TA,Y,144.0,29.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2007.0,WD,Normal,226000.0,2932.0,4.0,0,3.0,12.0,29.0,0.006751054852320675,77.08049113233288,4.0
SC30,RM,47.0,4608.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4.0,6.0,1945.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Attchd,1980.0,Unf,1.0,220.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2010.0,WD,Normal,80000.0,1494.0,65.0,1,1.0,10.0,0.0,0.010199652777777778,53.5475234270415,60.0
